Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"A Supani, S Nurmaini, RU Partan…","Deep Learning for Coronary Artery Stenosis Segmentation: A Preliminary Study",2025,"… des Systemes d' …","researchgate.net","https://www.researchgate.net/profile/Ahyar-Supani/publication/395625353_Deep_Learning_for_Coronary_Artery_Stenosis_Segmentation_A_Preliminary_Study/links/691b5901de8143098271db34/Deep-Learning-for-Coronary-Artery-Stenosis-Segmentation-A-Preliminary-Study.pdf","",68,"2026-08-23 16:38:16","PDF","","",,,,,,0,0.00,0,4,1,"Manual stenosis interpretation in X-ray Coronary Angiography (XCA) is often subjective and prone to high inter-observer variability, primarily due to the small diameter of coronary …","https://www.researchgate.net/profile/Ahyar-Supani/publication/395625353_Deep_Learning_for_Coronary_Artery_Stenosis_Segmentation_A_Preliminary_Study/links/691b5901de8143098271db34/Deep-Learning-for-Coronary-Artery-Stenosis-Segmentation-A-Preliminary-Study.pdf","https://scholar.google.com/scholar?q=related:bFTJtjhhF7oJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
2,"S Mandala, M Pramudyo…","Study of machine learning algorithm on phonocardiogram signals for detecting of coronary artery disease",2020,"… on Computing (Indo …","socjs.telkomuniversity.ac.id","https://socjs.telkomuniversity.ac.id/ojs/index.php/indojc/article/view/536","https://scholar.google.com/scholar?cites=4754575428694067973&as_sdt=80005&sciodt=0,11&hl=en",69,"2026-08-23 16:38:16","","","",,,,,,2,0.33,1,3,6,"Several methods of detecting coronary artery disease (CAD) have been developed, but they are expensive and generally use an invasive catheterization method. This research provides …","https://socjs.telkomuniversity.ac.id/ojs/index.php/indojc/article/download/536/298","https://scholar.google.com/scholar?q=related:BUscXSml-0EJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"S Behera, IS Misra","An Approach to Detect CAD with Full Confidence Using Machine Learning Techniques",2023,"… on Circuits, Power and Intelligent Systems …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10291924/","",70,"2026-08-23 16:38:16","","","",,,,,,0,0.00,0,2,3,"The main aim of this paper is to detect the Coronary Artery Disease (CAD) from the phonocardiogram (PCG) signals of human heart sounds using different machine learning …","","https://scholar.google.com/scholar?q=related:w5bHifgjKoIJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"A Adiwijaya","Enhanced Myocardial Infarction Identification in Phonocardiogram Signals using Segmented Feature Extraction and Transfer Learning-Based Classification",2022,"IEEE Access","academia.edu","https://www.academia.edu/download/123822770/10339316.pdf","",71,"2026-08-23 16:38:16","HTML","","",,,,,,0,0.00,0,1,4,"Myocardial Infarction (MI), commonly known as a heart attack, is a type of cardiovascular disease characterized by the death of heart muscle cells. This condition occurs due to the …","https://www.academia.edu/download/123822770/10339316.pdf","https://scholar.google.com/scholar?q=related:6N_4JouQJuEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
1,"Z Sabouri, A Ghadimi…","Effective features extraction by analyzing heart sound for identifying cardiovascular diseases related to COVID-19: A diagnostic model",2022,"Proceedings of the …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/09544119221112523","https://scholar.google.com/scholar?cites=12926149806649001149&as_sdt=80005&sciodt=0,11&hl=en",72,"2026-08-23 16:38:16","","10.1177/09544119221112523","",,,,,,1,0.25,0,3,4,"Incidence and exacerbation of some of the cardiovascular diseases in the presence of the coronavirus will lead to an increase in the mortality rate among patients. Therefore, early …","","https://scholar.google.com/scholar?q=related:vUTMcsPoYrMJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
1,"Z Sabouri, A Ghadimi, A Kiani-Sarkaleh…","Effective features analysis in parallel diagnosis of cardiovascular diseases using heart sound",2022,"Journal of Mechanics …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0219519422500208","https://scholar.google.com/scholar?cites=13115302961002653557&as_sdt=80005&sciodt=0,11&hl=en",73,"2026-08-23 16:38:16","","10.1142/S0219519422500208","",,,,,,1,0.25,0,4,4,"Heart sound signal processing is a low-cost, and noninvasive method for the early diagnosis of various types of cardiovascular diseases. In this study, a parallel diagnosing method was …","","https://scholar.google.com/scholar?q=related:dScxII7qArYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
1,"K Iqtidar","Classification of Cardiac Disorders using PCG Signal Analysis",2021,"","researchgate.net","https://www.researchgate.net/profile/Khushbakht-Iqtidar/publication/382221306_Classification_of_Cardiac_Disorders_using_PCG_Signal_Analysis/links/66927b633e0edb1e0fe111d8/Classification-of-Cardiac-Disorders-using-PCG-Signal-Analysis.pdf","https://scholar.google.com/scholar?cites=9429152840737403607&as_sdt=80005&sciodt=0,11&hl=en",74,"2026-08-23 16:38:16","PDF","","",,,,,,1,0.20,1,1,5,"ABSTRACT Coronary Artery Diseases (CADs) are a dominant cause of worldwide fatalities. The development of accurate and timely diagnosis routines is imperative to reduce these …","https://www.researchgate.net/profile/Khushbakht-Iqtidar/publication/382221306_Classification_of_Cardiac_Disorders_using_PCG_Signal_Analysis/links/66927b633e0edb1e0fe111d8/Classification-of-Cardiac-Disorders-using-PCG-Signal-Analysis.pdf","https://scholar.google.com/scholar?q=related:17IEBY0U24IJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"VM Shervegar","Informatics and Health",,"researchgate.net","","https://www.researchgate.net/profile/Vishwanath-Shervegar/publication/388890162_Heart_sound_classification_technique_for_early_CVD_detection_using_improved_wavelet_time_scattering_and_discriminant_analysis_classifiers/links/67ab9d928311ce680c5e6829/Heart-sound-classification-technique-for-early-CVD-detection-using-improved-wavelet-time-scattering-and-discriminant-analysis-classifiers.pdf","",75,"2026-08-23 16:38:16","PDF","","",,,,,,0,0.00,0,1,,"Objective: PCG represents the acoustic replay of heart sounds from the cardiac structure. To detect and analyse the different conditions of the heart, heart sound signals are essential …","https://www.researchgate.net/profile/Vishwanath-Shervegar/publication/388890162_Heart_sound_classification_technique_for_early_CVD_detection_using_improved_wavelet_time_scattering_and_discriminant_analysis_classifiers/links/67ab9d928311ce680c5e6829/Heart-sound-classification-technique-for-early-CVD-detection-using-improved-wavelet-time-scattering-and-discriminant-analysis-classifiers.pdf","https://scholar.google.com/scholar?q=related:Vq4Vx6nR3m8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"Y Linbo, MEA Aziz","A STUDY ON THE DEVELOPMENT AND RESEARCH OF VERY POWER EFFICIENT ELECTRONIC CIRCUITS FOR USE IN BODY SOUND MONITORING",2024,"Prestieesci Research Review","prestieesci.com","https://prestieesci.com/journal/index.php/prr/article/view/87","",76,"2026-08-23 16:38:16","","","",,,,,,0,0.00,0,2,2,"The need for an easy-to-use electronic system that can detect and monitor the routine of dosage administration during home treatment has risen, and with it, the significance of …","https://prestieesci.com/journal/index.php/prr/article/download/87/94","https://scholar.google.com/scholar?q=related:iXzpbBuzFYUJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"C Özçil","Integrating Deep Learning for Heart and Vascular Acoustic Analysis in Cardiovascular Health Assessment",2023,"","search.proquest.com","https://search.proquest.com/openview/b9d6ec7a5ba04bf6a3b82825d21de762/1?pq-origsite=gscholar&cbl=2026366&diss=y","",77,"2026-08-23 16:38:16","","","",,,,,,0,0.00,0,1,3,"Atherosclerosis, a cardiovascular disease, disrupts blood flow due to occlusions. The transformation from laminar into turbulent flow produces an acoustic phenomena known as …","https://open.metu.edu.tr/bitstream/handle/11511/107744/CeydaOzcil_thesis.pdf","https://scholar.google.com/scholar?q=related:SdiXUyFFdgcJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"P Careena, M Mary Synthuja Jain Preetha…","Statistical Significance of Wilson Amplitude Towards the Identification and Classification of Murmur from Phonocardiogram",2021,"Proceedings of Data …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-6285-0_35","",78,"2026-08-23 16:38:16","","10.1007/978-981-16-6285-0_35","",,,,,,0,0.00,0,3,5,"The method of automatic recognizing of various valvular syndromes from the heart sound is a difficult job in cardiology. The features extracted from this may be time, frequency, or time …","","https://scholar.google.com/scholar?q=related:D__X19ucSBEJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"P Careena, MMSJ Preetha, P Arun","Waveform Length Based Reliability Analysis for the Detection of Murmur from PCG Records",2020,"Emerging Technologies for …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9780429353628-35/waveform-length-based-reliability-analysis-detection-murmur-pcg-records-careena-mary-synthuja-jain-preetha-arun","",79,"2026-08-23 16:38:16","","10.1201/9780429353628-35","",,,,,,0,0.00,0,3,6,"Methods employed for the automatic detection of valve ailments from the heart records is a skilled task in cardiology. However, automated approaches, proposed for predicting the …","","https://scholar.google.com/scholar?q=related:mQCMFVnjxPgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"J Jayakumari, GK Karagiannidis, M Ma, SA Hossain","Advances in Communication Systems and Networks",,"","","","",80,"2026-08-23 16:38:16","CITATION","","",,,,,,0,0.00,0,4,,"","","https://scholar.google.com/scholar?q=related:zq59Oz_wyngJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
0,"A Maity","A prototype design of cost efficient portable heart sound acquisition system: an IoT sensor node",2019,"","Jadavpur Univesity, Kolkata, West …","","",81,"2026-08-23 16:38:16","CITATION","","",,,,,,0,0.00,0,1,7,"","","https://scholar.google.com/scholar?q=related:ztuuf6yYyMkJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11"
